logged_at_utc,floor_id,channel_id,source,timestamp,entry_id,temp_c,hum_pct,pir_a,pir_b,pir_c,sound_d,sound_a,gas_a,gas_d,firmware_rule_state,ml_predicted_state,ml_confidence,final_state,virtual_outputs_json,thingspeak_fields_json
2026-04-09T06:28:22.770233+00:00,1,3328061,thingspeak,2026-04-09T06:28:05Z,297,1.0,21.0,1,1,0,0,838.0,0.0,0,EVACUATE,EVACUATE,1.0,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""1"",""field2"":""21.00"",""field3"":""35.00"",""field4"":""1316"",""field5"":""0"",""field6"":""838"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:28:23.834449+00:00,2,3333277,thingspeak,2026-04-09T06:28:08Z,124,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:28:40.076628+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:28:41.204408+00:00,1,3328061,thingspeak,2026-04-09T06:28:05Z,297,1.0,21.0,1,1,0,0,838.0,0.0,0,EVACUATE,EVACUATE,1.0,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""1"",""field2"":""21.00"",""field3"":""35.00"",""field4"":""1316"",""field5"":""0"",""field6"":""838"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:28:42.070309+00:00,2,3333277,thingspeak,2026-04-09T06:28:30Z,125,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:28:58.199620+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:28:59.066802+00:00,1,3328061,thingspeak,2026-04-09T06:28:34Z,298,1.0,21.0,1,1,0,0,838.0,0.0,0,EVACUATE,EVACUATE,1.0,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""1"",""field2"":""21.00"",""field3"":""35.00"",""field4"":""1316"",""field5"":""0"",""field6"":""838"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:29:00.147028+00:00,2,3333277,thingspeak,2026-04-09T06:28:30Z,125,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:29:16.513086+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:29:17.553768+00:00,1,3328061,thingspeak,2026-04-09T06:29:05Z,299,1.0,21.0,1,1,0,0,838.0,0.0,0,EVACUATE,EVACUATE,1.0,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""1"",""field2"":""21.00"",""field3"":""35.00"",""field4"":""1316"",""field5"":""0"",""field6"":""838"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:29:18.476489+00:00,2,3333277,thingspeak,2026-04-09T06:28:53Z,126,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:29:34.553738+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:29:35.577097+00:00,1,3328061,thingspeak,2026-04-09T06:29:05Z,299,1.0,21.0,1,1,0,0,838.0,0.0,0,EVACUATE,EVACUATE,1.0,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""1"",""field2"":""21.00"",""field3"":""35.00"",""field4"":""1316"",""field5"":""0"",""field6"":""838"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:29:36.623349+00:00,2,3333277,thingspeak,2026-04-09T06:29:19Z,127,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:29:52.676918+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:29:53.790093+00:00,1,3328061,thingspeak,2026-04-09T06:29:35Z,300,1.0,21.0,1,1,0,0,838.0,0.0,0,EVACUATE,EVACUATE,1.0,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""1"",""field2"":""21.00"",""field3"":""35.00"",""field4"":""1316"",""field5"":""0"",""field6"":""838"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:29:54.730480+00:00,2,3333277,thingspeak,2026-04-09T06:29:35Z,128,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:30:10.930702+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:30:11.930781+00:00,1,3328061,thingspeak,2026-04-09T06:29:35Z,300,1.0,21.0,1,1,0,0,838.0,0.0,0,EVACUATE,EVACUATE,1.0,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""1"",""field2"":""21.00"",""field3"":""35.00"",""field4"":""1316"",""field5"":""0"",""field6"":""838"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:30:13.142363+00:00,2,3333277,thingspeak,2026-04-09T06:29:50Z,129,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:30:29.325381+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:30:30.262696+00:00,1,3328061,thingspeak,2026-04-09T06:30:03Z,301,1.0,25.0,1,1,0,1,1778.0,0.0,0,EVACUATE,EVACUATE,1.0,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""1"",""field2"":""25.00"",""field3"":""60.00"",""field4"":""2096"",""field5"":""0"",""field6"":""1778"",""field7"":""2"",""field8"":""0""}"
2026-04-09T06:30:31.387951+00:00,2,3333277,thingspeak,2026-04-09T06:30:05Z,130,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:30:47.555372+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:30:48.487732+00:00,1,3328061,thingspeak,2026-04-09T06:30:31Z,302,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:30:49.508473+00:00,2,3333277,thingspeak,2026-04-09T06:30:34Z,131,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:31:05.688198+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:31:06.814161+00:00,1,3328061,thingspeak,2026-04-09T06:30:31Z,302,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:31:07.947521+00:00,2,3333277,thingspeak,2026-04-09T06:30:49Z,132,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:31:24.014089+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:31:25.037210+00:00,1,3328061,thingspeak,2026-04-09T06:31:08Z,303,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:31:26.157643+00:00,2,3333277,thingspeak,2026-04-09T06:31:05Z,133,2.0,14.0,1,1,0,0,586.0,0.0,0,EVACUATE,EVACUATE,0.9999999999980955,EVACUATE,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""continuous"",""speaker_on"":1,""evacuation_signal"":1}","{""field1"":""2"",""field2"":""14.00"",""field3"":""48.00"",""field4"":""1262"",""field5"":""0"",""field6"":""586"",""field7"":""1"",""field8"":""0""}"
2026-04-09T06:31:42.242633+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:31:43.314074+00:00,1,3328061,thingspeak,2026-04-09T06:31:08Z,303,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:31:44.207644+00:00,2,3333277,thingspeak,2026-04-09T06:31:33Z,134,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:32:12.729841+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:32:13.981939+00:00,1,3328061,thingspeak,2026-04-09T06:31:48Z,304,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:32:14.911352+00:00,2,3333277,thingspeak,2026-04-09T06:31:33Z,134,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:32:31.022976+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:32:32.177144+00:00,1,3328061,thingspeak,2026-04-09T06:32:22Z,305,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:32:33.278958+00:00,2,3333277,thingspeak,2026-04-09T06:32:18Z,135,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:32:49.337615+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:32:50.368810+00:00,1,3328061,thingspeak,2026-04-09T06:32:22Z,305,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:32:51.818203+00:00,2,3333277,thingspeak,2026-04-09T06:32:18Z,135,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:33:07.857037+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:33:08.855021+00:00,1,3328061,thingspeak,2026-04-09T06:32:22Z,305,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:33:09.779287+00:00,2,3333277,thingspeak,2026-04-09T06:32:18Z,135,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:33:25.976753+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:33:26.945684+00:00,1,3328061,thingspeak,2026-04-09T06:32:22Z,305,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:33:27.964143+00:00,2,3333277,thingspeak,2026-04-09T06:32:18Z,135,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:33:44.211733+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:33:45.131192+00:00,1,3328061,thingspeak,2026-04-09T06:32:22Z,305,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:33:46.162055+00:00,2,3333277,thingspeak,2026-04-09T06:32:18Z,135,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:34:02.127937+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:34:03.152788+00:00,1,3328061,thingspeak,2026-04-09T06:32:22Z,305,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:34:04.250380+00:00,2,3333277,thingspeak,2026-04-09T06:32:18Z,135,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2"",""field2"":""50.00"",""field3"":""80.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""2"",""field8"":""1""}"
2026-04-09T06:34:20.254142+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0"",""field2"":""25.00"",""field3"":""41.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
2026-04-09T06:34:21.277117+00:00,1,3328061,thingspeak,2026-04-09T06:32:22Z,305,1.0,5.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1"",""field2"":""5.00"",""field3"":""34.00"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""0"",""field8"":""0""}"
